id,type,bstar,inclo,nodeo,ecco,argpo,mo,no_kozai
44879,payload,-0.017871591525628394,1.0476158421058432,-0.15610539958838834,-0.1392170123155758,-0.9835324744359426,0.8776904084463304,0.8709510034856104
44880,payload,0.012393886347394753,1.0476158421058432,-0.1528116935434689,-0.1395409078998498,-0.9767207697051202,0.8709253326417093,0.8714483912172586
44881,payload,-0.04007969908670342,1.0470562922002107,-0.2511976926783542,-0.1365098580064747,-0.7462992522948224,0.6432608043547833,0.8579092311829936
44882,payload,0.07256239983027384,1.0477965039587827,-0.0669472134988916,-0.13671776395583976,-1.2028555605727123,1.0946453309537947,0.8845292319416656
44883,payload,-0.07816153865565412,1.047013635929378,-0.2912677186501139,-0.1507328134267237,-0.23711217032454246,0.13775278437323013,0.8505716298178235
44884,payload,0.08725215377846994,1.0477939947663806,-0.1065648766598842,-0.13969300751543795,-1.0351909808244755,0.9287248700603319,0.8783082773841757
44885,payload,0.08518902089582578,1.0477663936499593,-0.07003221138004515,-0.13935598102909874,-0.7926083439775337,0.6888168055767927,0.8828082387604174
44886,payload,-0.03637783152700408,1.0480348772369665,-0.1166576151653446,-0.1389303209538197,-0.890547746296966,0.7857565888277518,0.8705163050480758
44903,payload,-0.09361582893333455,-1.404903940241887,1.4329364322437788,-0.15120880862658587,-1.520206525353565,1.3772532451674357,-1.2723249674770718
44905,payload,-0.11480445146185975,0.6647431918789432,-0.04495713892313034,-0.1380954144308431,-1.2410121909125822,1.1320976759381505,0.48375185787419145
44906,payload,-0.006886802934252757,0.6647908665345799,-0.040832483165729024,-0.1355151921750386,-1.0356061389632223,0.9293686589242429,0.48375211453927536
44907,payload,-0.12756768538045163,0.6646528609524731,-0.050171930810341415,-0.13967987661337278,-0.6479942774691398,0.5454838068861823,0.48378363055254137
44909,rocket,-0.07125995644958366,0.6645223829475723,-1.0142842469243585,0.08587728785280264,-1.2073960488817246,1.1144930818030543,0.5404334968739466
44910,payload,-0.09361582893333455,-1.2897646284941626,-0.7920469404682134,-0.14346595337549475,0.9203846943922257,0.8887012188811052,-1.272326160124409
44925,starlink,0.14628377571791,-0.07521262906773973,1.382531954590848,-0.15089366697702195,0.35423733242548106,1.4731046499354605,1.032903619261999
44927,starlink,0.4338151089029932,-0.07486134213146854,-1.299700912127197,-0.14385331498641707,-0.9300791626044898,0.8241779852111475,0.9527986770391296
44930,starlink,22.243669872091033,-0.07378238939863518,-1.166903305097721,-0.15059275047136195,-0.9602651455873397,-1.5333797213748042,0.9031203846191591
44941,starlink,-0.09675172895901125,-0.07208868452732706,-1.4108967388390805,-0.15161696083244466,-0.7603844887257994,0.6554735464652294,0.925336322991141
44949,starlink,-0.06724428204151817,-0.07206861098811167,-1.4116500296999286,-0.15132698674517234,-0.8449902172401361,0.7392411593586282,0.9253571113260395
44961,starlink,0.3778379149249452,-0.07479359393661601,1.7998017010401661,-0.1434254664274605,-0.8778567411797198,0.7725526620688337,0.9481746142524142
44968,starlink,-0.08256753550097662,-0.0747258457417638,1.9424192698587384,-0.15121099711026337,-0.713817746207566,0.6094123297670563,0.8887677637920844
44978,payload,-0.09361582893333455,-1.398555683464984,1.0827464603644628,-0.14899734587044466,-0.4223893722821499,0.41733806656662725,-1.272327212912329
45016,payload,-0.033763290756806376,1.0407582192713472,-0.23918580980189325,-0.14335871767529593,1.5831209793933463,-1.664441276728214,0.8942691816083936
